NAME,TEAM,PLAYER_ID_AVG,GP,W,L,W_PCT,MIN_AVG,FGM_AVG,FGA_AVG,FG_PCT_AVG,FG3M_AVG,FG3A_AVG,FG3_PCT_AVG,FTM_AVG,FTA_AVG,FT_PCT_AVG,OREB_AVG,DREB_AVG,REB_AVG,AST_AVG,TOV_AVG,STL_AVG,BLK_AVG,BLKA,PF_AVG,PFD,PTS_AVG,PLUS_MINUS_AVG,DD2,TD3,STATUS,PLAYER_ID,JERSEYNUM,POSITION,STARTER,ONCOURT,PLAYED,NOTPLAYINGREASON,NOTPLAYINGDESCRIPTION,AST,BLK,BLKR,FGA,FGM,FG_PCT,PF_OFF,FOULSDRAWN,PF,PF_TECH,FTA,FTM,FT_PCT,MINUS,MIN,PLUS,PLUS_MINUS,PTS,PTS_FASTBREAK,PTS_PAINT,PTS_2NDCHANCE,DREB,OREB,REB,STL,FG3A,FG3M,FG3_PCT,TOV,FG2A,FG2M,FG2_PCT,OPP,OWN_SCORE,OPP_SCORE,CLOCK,PERIOD,DATE_UPDATED_EST,SET_EASY,TIER_EASY,SERIES_EASY,PLAY_EASY,DATE_MOMENT,TEAM_TS,COUNT_EASY,OWNED,UNIQUE_OWNERS,IN_PACKS,MINTED,TS_HELD,CS,LOW_ASK_EASY,4HCHANGE_EASY,24H,7D,LISTINGS,TSD,ROOKIE_PREMIERE,ROOKIE_MINT,ROOKIE_YEAR,EDITION_STATE,PLAY_ID,SET_ID,TS_LINK,SET_HARD,TIER_HARD,SERIES_HARD,PLAY_HARD,COUNT_HARD,LOW_ASK_HARD,4HCHANGE_HARD,DIFFERENTIAL,EASY_MOMENT,HARD_MOMENT,SCORE,GAME_CLOCK,PTS_PROJ
Jordan McLaughlin,MIN,1629162,29,15,14,0.517,10.883505747126437,0.7241379310344828,2.5517241379310347,0.284,0.13793103448275862,0.9655172413793104,0.143,0.5172413793103449,0.7586206896551724,0.682,0.20689655172413793,0.8275862068965517,1.0344827586206897,2.2758620689655173,0.6551724137931034,0.6206896551724138,0.034482758620689655,0.3103448275862069,0.4482758620689655,0,2.103448275862069,-78,0,0,ACTIVE,1629162.0,6,nan,0,-,1,nan,nan,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,4,1.1833333333333333,3,-1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,BKN,136,125,,0.0,2022-01-24 02:35,Base Set,Common,2,Layup,2021-04-05 23:00:00+00:00,Minnesota Timberwolves,40000,33858.0,0.0,3760.0,2397.0,1.0,12.0,8,0.0,0.0,14.29,778.0,False,False,False,False,VISIBLE,d42469c1-4f3d-4228-8b28-5caa96a6fa6b,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+d42469c1-4f3d-4228-8b28-5caa96a6fa6b,Metallic Gold LE,Rare,1,Dunk,299,218,-3.11,11,Base Set-Common-2-Layup,Metallic Gold LE-Rare-1-Dunk,136-125,Final,0.0
Josh Okogie,MIN,1629006,30,12,18,0.4,12.849722222222223,0.8333333333333334,2.4,0.347,0.3,1.1,0.273,0.7666666666666667,1.2333333333333334,0.622,0.8333333333333334,1.1666666666666667,2.0,0.6,0.5,0.5666666666666667,0.3,0.26666666666666666,1.3,1,2.7333333333333334,20,0,0,ACTIVE,1629006.0,20,nan,0,-,1,nan,nan,0,0,0,2,2,1.0,0,1.0,2,0,0,0,0.0,27,11.250166666666667,31,4,5,0,2,0,1,0,1,0,1,1,1.0,0,1,1,1.0,BKN,136,125,,0.0,2022-01-24 03:02,Base Set,Common,3,Block,2021-11-30 01:00:00+00:00,Minnesota Timberwolves,60000,27844.0,0.0,10821.0,22700.0,0.0,2.0,3,0.0,0.0,0.0,1732.0,nan,nan,nan,nan,VISIBLE,778c24e9-888d-4ce6-a52b-b825b2b50160,e7b9646c-9997-46c8-909f-2a2b67389023,https://nbatopshot.com/listings/p2p/e7b9646c-9997-46c8-909f-2a2b67389023+778c24e9-888d-4ce6-a52b-b825b2b50160,Metallic Gold LE,Rare,1,Dunk,299,222,5.71,11,Base Set-Common-3-Block,Metallic Gold LE-Rare-1-Dunk,136-125,Final,5.0
Karl-Anthony Towns,MIN,1626157,39,21,18,0.538,34.4965811965812,8.64102564102564,16.76923076923077,0.515,2.2051282051282053,5.461538461538462,0.404,4.794871794871795,5.948717948717949,0.806,2.769230769230769,6.384615384615385,9.153846153846153,3.6666666666666665,3.4358974358974357,1.1025641025641026,1.205128205128205,1.3076923076923077,3.7435897435897436,5,24.28205128205128,125,18,0,ACTIVE,1626157.0,32,C,1,-,1,nan,nan,2,2,0,18,7,0.388888888888889,1,11.0,3,0,9,7,0.777777777777778,93,32.349833333333336,95,2,23,0,10,0,7,0,7,2,7,2,0.28571428571428603,3,11,5,0.45454545454545503,BKN,136,125,,0.0,2022-01-24 02:59,Base Set,Common,3,Dunk,2021-10-21 00:00:00+00:00,Minnesota Timberwolves,60000,37596.0,0.0,10477.0,12751.0,0.0,2.0,3,0.0,0.0,0.0,2427.0,nan,nan,nan,nan,VISIBLE,88bf9a81-b138-4168-b9d3-187e67a17bc2,e7b9646c-9997-46c8-909f-2a2b67389023,https://nbatopshot.com/listings/p2p/e7b9646c-9997-46c8-909f-2a2b67389023+88bf9a81-b138-4168-b9d3-187e67a17bc2,Throwdowns,Rare,2,Dunk,1800,144,3.6,11,Base Set-Common-3-Dunk,Throwdowns-Rare-2-Dunk,136-125,Final,23.0
Malik Beasley,MIN,1627736,46,23,23,0.5,26.642500000000002,4.369565217391305,11.673913043478262,0.374,2.9565217391304346,8.478260869565217,0.349,0.45652173913043476,0.6304347826086957,0.724,0.391304347826087,2.717391304347826,3.108695652173913,1.608695652173913,0.717391304347826,0.5434782608695652,0.13043478260869565,0.5434782608695652,1.2173913043478262,0,12.152173913043478,-73,0,0,ACTIVE,1627736.0,5,nan,0,-,1,nan,nan,0,1,0,3,1,0.333333333333333,0,0.0,1,0,0,0,0.0,32,13.95,32,0,2,0,0,2,0,1,1,0,0,0,0.0,0,3,1,0.333333333333333,BKN,136,125,,0.0,2022-01-24 02:38,Base Set,Common,2,Handles,2021-01-11 01:00:00+00:00,Minnesota Timberwolves,40000,35500.0,0.0,2775.0,1743.0,0.0,12.0,9,12.5,12.5,28.57,1591.0,False,False,False,False,VISIBLE,5cd75a86-c7dc-45da-b1b4-475297f5781c,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+5cd75a86-c7dc-45da-b1b4-475297f5781c,Metallic Gold LE,Rare,2,Layup,499,160,-4.19,11,Base Set-Common-2-Handles,Metallic Gold LE-Rare-2-Layup,136-125,Final,2.0
McKinley Wright IV,MIN,1630593,3,3,0,1.0,2.8555555555555556,0.6666666666666666,1.0,0.667,0.3333333333333333,0.6666666666666666,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0,1.6666666666666667,-9,0,0,ACTIVE,1630593.0,25,nan,0,-,1,nan,nan,1,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,4,1.1833333333333333,3,-1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,BKN,136,125,,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11,nan,nan,136-125,Final,0.0
Nathan Knight,MIN,1630233,23,12,11,0.522,7.986376811594203,1.0434782608695652,2.1739130434782608,0.48,0.08695652173913043,0.30434782608695654,0.286,1.2173913043478262,1.7391304347826086,0.7,0.9565217391304348,1.5217391304347827,2.4782608695652173,0.6086956521739131,0.5217391304347826,0.17391304347826086,0.30434782608695654,0.21739130434782608,1.1304347826086956,1,3.391304347826087,9,1,0,ACTIVE,1630233.0,13,nan,0,-,1,nan,nan,0,0,0,3,0,0.0,0,0.0,0,0,0,0,0.0,4,1.1833333333333333,3,-1,0,0,0,0,0,2,2,0,0,0,0.0,0,3,0,0.0,BKN,136,125,,0.0,2022-01-24 02:36,Base Set,Common,2,Dunk,2021-03-14 23:30:00+00:00,Atlanta Hawks,12000,11233.0,0.0,549.0,219.0,0.0,12.0,24,0.0,0.0,26.32,354.0,True,False,True,True,VISIBLE,6f07b8d6-74dd-4c9e-af2c-4bc65857bdeb,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+6f07b8d6-74dd-4c9e-af2c-4bc65857bdeb,Base Set,Common,2,Dunk,12000,24,0.0,11,Base Set-Common-2-Dunk,Base Set-Common-2-Dunk,136-125,Final,0.0
Naz Reid,MIN,1629675,43,21,22,0.488,16.425813953488372,3.13953488372093,6.930232558139535,0.453,0.813953488372093,2.441860465116279,0.333,1.558139534883721,2.13953488372093,0.728,1.5348837209302326,2.5813953488372094,4.116279069767442,0.7674418604651163,1.0232558139534884,0.46511627906976744,1.0465116279069768,0.4883720930232558,2.2325581395348837,1,8.651162790697674,-106,2,0,ACTIVE,1629675.0,11,nan,0,-,1,nan,nan,1,3,1,7,2,0.28571428571428603,1,1.0,3,0,1,0,0.0,28,14.466833333333334,38,10,4,2,4,0,2,3,5,1,2,0,0.0,1,5,2,0.4,BKN,136,125,,0.0,2022-01-24 02:37,Base Set,Common,2,Dunk,2021-02-18 01:00:00+00:00,Minnesota Timberwolves,12000,11218.0,0.0,553.0,230.0,0.0,12.0,26,0.0,0.0,8.33,268.0,True,False,False,False,VISIBLE,6aca8f13-9c30-46c7-ab89-b76faa853db1,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+6aca8f13-9c30-46c7-ab89-b76faa853db1,Throwdowns,Rare,2,Dunk,1800,98,1.03,11,Base Set-Common-2-Dunk,Throwdowns-Rare-2-Dunk,136-125,Final,4.0
Taurean Prince,MIN,1627752,35,18,17,0.514,14.573809523809523,1.6857142857142857,4.085714285714285,0.413,0.8571428571428571,2.5714285714285716,0.333,0.5714285714285714,0.7428571428571429,0.769,0.37142857142857144,1.6285714285714286,2.0,0.8285714285714286,0.6,0.42857142857142855,0.2,0.11428571428571428,1.3428571428571427,1,4.8,-62,0,0,ACTIVE,1627752.0,12,nan,0,-,1,nan,nan,0,0,0,6,6,1.0,1,1.0,1,0,1,1,1.0,41,19.75,50,9,15,0,4,3,0,0,0,0,2,2,1.0,1,4,4,1.0,BKN,136,125,,0.0,2022-01-24 03:02,Base Set,Common,3,Layup,2021-11-27 23:00:00+00:00,Minnesota Timberwolves,60000,28249.0,0.0,10416.0,22723.0,0.0,2.0,3,0.0,0.0,0.0,1506.0,nan,nan,nan,nan,VISIBLE,88631a32-86f8-46ef-a46a-6179dab3b768,e7b9646c-9997-46c8-909f-2a2b67389023,https://nbatopshot.com/listings/p2p/e7b9646c-9997-46c8-909f-2a2b67389023+88631a32-86f8-46ef-a46a-6179dab3b768,Base Set,Common,2,Assist,12000,6,0.0,11,Base Set-Common-3-Layup,Base Set-Common-2-Assist,136-125,Final,15.0
Cade Cunningham,DET,1630595,37,10,27,0.27,32.06558558558559,5.918918918918919,14.72972972972973,0.402,2.054054054054054,6.378378378378378,0.322,1.8108108108108107,2.135135135135135,0.848,0.8648648648648649,4.513513513513513,5.378378378378378,5.1891891891891895,3.6216216216216215,1.2702702702702702,0.6216216216216216,1.1081081081081081,2.945945945945946,2,15.702702702702704,-244,5,1,ACTIVE,1630595.0,2,SG,1,-,1,nan,nan,8,1,1,15,7,0.466666666666667,1,2.0,3,0,3,3,1.0,97,36.233333333333334,93,-4,18,2,4,0,4,1,5,1,5,1,0.2,6,10,6,0.6,DEN,111,117,,0.0,2022-01-24 03:02,Base Set,Common,3,Layup,2021-10-30 23:00:00+00:00,Detroit Pistons,4000,1810.0,0.0,325.0,1865.0,0.0,2.0,540,-4.42,-5.1,9.09,123.0,True,True,True,True,VISIBLE,72e39948-54a2-4be7-a0c5-5ea8b1e5051d,e7b9646c-9997-46c8-909f-2a2b67389023,https://nbatopshot.com/listings/p2p/e7b9646c-9997-46c8-909f-2a2b67389023+72e39948-54a2-4be7-a0c5-5ea8b1e5051d,Base Set,Common,3,Layup,4000,540,-4.42,-6,Base Set-Common-3-Layup,Base Set-Common-3-Layup,111-117,Final,18.0
Cassius Stanley,DET,1630199,8,3,5,0.375,19.058333333333334,2.25,5.625,0.4,0.5,2.125,0.235,1.25,1.25,1.0,0.625,1.75,2.375,0.5,0.75,0.625,0.25,0.25,2.125,1,6.25,-21,0,0,ACTIVE,1630199.0,14,nan,0,-,1,nan,nan,0,0,0,3,1,0.333333333333333,0,0.0,4,0,0,0,0.0,18,10.616666666666667,16,-2,2,0,2,0,2,0,2,0,1,0,0.0,0,2,1,0.5,DEN,111,117,,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-6,nan,nan,111-117,Final,2.0
Cory Joseph,DET,202709,35,9,26,0.257,23.473666666666666,2.8,6.057142857142857,0.462,1.0285714285714285,2.3142857142857145,0.444,1.7714285714285714,2.1142857142857143,0.838,0.37142857142857144,1.8857142857142857,2.257142857142857,4.0285714285714285,1.3714285714285714,0.7142857142857143,0.17142857142857143,0.2571428571428571,1.8285714285714285,2,8.4,-90,0,0,ACTIVE,202709.0,18,PG,1,-,1,nan,nan,6,0,0,9,7,0.777777777777778,1,2.0,2,0,2,2,1.0,75,28.4,69,-6,18,2,10,0,3,0,3,1,3,2,0.666666666666666,2,6,5,0.833333333333334,DEN,111,117,,0.0,2022-01-24 03:02,Base Set,Common,3,Layup,2021-11-24 00:00:00+00:00,Detroit Pistons,12000,8756.0,0.0,1668.0,1580.0,0.0,2.0,9,-10.0,0.0,-18.18,216.0,True,nan,nan,nan,VISIBLE,7b37d950-eaf9-4e6f-977d-517f12713828,e7b9646c-9997-46c8-909f-2a2b67389023,https://nbatopshot.com/listings/p2p/e7b9646c-9997-46c8-909f-2a2b67389023+7b37d950-eaf9-4e6f-977d-517f12713828,Base Set,Common,3,Layup,12000,9,-10.0,-6,Base Set-Common-3-Layup,Base Set-Common-3-Layup,111-117,Final,18.0
Hamidou Diallo,DET,1628977,39,8,31,0.205,22.548760683760683,4.461538461538462,8.743589743589743,0.51,0.38461538461538464,1.5128205128205128,0.254,1.4102564102564104,2.2051282051282053,0.64,1.0512820512820513,3.5128205128205128,4.564102564102564,1.3333333333333333,1.1025641025641026,1.2307692307692308,0.38461538461538464,0.38461538461538464,2.5128205128205128,2,10.717948717948717,-131,3,0,ACTIVE,1628977.0,6,SF,1,-,1,nan,nan,2,0,0,7,3,0.428571428571429,1,2.0,4,0,3,3,1.0,54,20.416666666666668,44,-10,9,0,4,0,0,2,2,0,0,0,0.0,1,7,3,0.428571428571429,DEN,111,117,,0.0,2022-01-24 03:01,Base Set,Common,3,Dunk,2021-12-11 01:00:00+00:00,Detroit Pistons,60000,23200.0,0.0,7459.0,30799.0,0.0,2.0,3,0.0,0.0,0.0,1575.0,nan,nan,nan,nan,VISIBLE,59c8f627-fac3-4d9f-9851-223acda64990,e7b9646c-9997-46c8-909f-2a2b67389023,https://nbatopshot.com/listings/p2p/e7b9646c-9997-46c8-909f-2a2b67389023+59c8f627-fac3-4d9f-9851-223acda64990,Throwdowns,Rare,2,Dunk,284,2888,-3.73,-6,Base Set-Common-3-Dunk,Throwdowns-Rare-2-Dunk,111-117,Final,9.0
Isaiah Stewart,DET,1630191,38,9,29,0.237,25.19359649122807,3.4473684210526314,6.447368421052632,0.535,0.07894736842105263,0.5526315789473685,0.143,1.0263157894736843,1.5263157894736843,0.672,2.5789473684210527,5.315789473684211,7.894736842105263,1.131578947368421,1.3157894736842106,0.34210526315789475,1.2105263157894737,0.631578947368421,2.8947368421052633,1,8.0,-271,4,0,ACTIVE,1630191.0,28,C,1,-,1,nan,nan,1,0,0,8,8,1.0,1,1.0,6,0,1,1,1.0,71,26.7155,61,-10,18,0,10,2,3,0,3,0,1,1,1.0,2,7,7,1.0,DEN,111,117,,0.0,2022-01-24 02:59,Base Set,Common,3,Block,2021-11-02 23:00:00+00:00,Detroit Pistons,60000,34453.0,0.0,12879.0,14241.0,0.0,2.0,3,0.0,0.0,0.0,1917.0,nan,nan,nan,nan,VISIBLE,cfc28dd2-4a97-49be-b4c4-4d2f667455e2,e7b9646c-9997-46c8-909f-2a2b67389023,https://nbatopshot.com/listings/p2p/e7b9646c-9997-46c8-909f-2a2b67389023+cfc28dd2-4a97-49be-b4c4-4d2f667455e2,Throwdowns,Rare,2,Dunk,1800,84,-2.33,-6,Base Set-Common-3-Block,Throwdowns-Rare-2-Dunk,111-117,Final,18.0
Jamorko Pickett,DET,1630691,6,1,5,0.167,7.783611111111111,0.16666666666666666,1.6666666666666667,0.1,0.16666666666666666,1.1666666666666667,0.143,0.0,0.0,0.0,0.3333333333333333,1.1666666666666667,1.5,0.16666666666666666,0.5,0.0,0.16666666666666666,0.0,0.5,0,0.5,-23,0,0,ACTIVE,1630691.0,24,nan,0,-,0,nan,nan,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,DEN,111,117,,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-6,nan,nan,111-117,Final,0.0
Josh Jackson,DET,1628367,37,8,29,0.216,18.51436936936937,2.7837837837837838,6.702702702702703,0.415,0.8108108108108109,3.027027027027027,0.268,0.972972972972973,1.3513513513513513,0.72,0.4594594594594595,2.7027027027027026,3.1621621621621623,1.2702702702702702,0.972972972972973,0.4594594594594595,0.40540540540540543,0.4594594594594595,1.864864864864865,1,7.351351351351352,-142,0,0,ACTIVE,1628367.0,20,nan,0,-,1,nan,nan,1,1,0,2,1,0.5,0,2.0,2,0,1,1,1.0,34,17.3,35,1,3,0,2,0,2,0,2,0,1,0,0.0,1,1,1,1.0,DEN,111,117,,0.0,2022-01-24 02:35,Base Set,Common,2,Dunk,2021-02-12 01:00:00+00:00,Detroit Pistons,40000,34601.0,0.0,3839.0,1598.0,0.0,12.0,4,0.0,0.0,0.0,2186.0,False,False,False,False,VISIBLE,d3db9966-e94b-4ac0-856b-c6ab7a24a7c8,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+d3db9966-e94b-4ac0-856b-c6ab7a24a7c8,Metallic Gold LE,Rare,2,Dunk,499,106,0.95,-6,Base Set-Common-2-Dunk,Metallic Gold LE-Rare-2-Dunk,111-117,Final,3.0
Killian Hayes,DET,1630165,34,9,25,0.265,25.484901960784313,2.264705882352941,6.5,0.348,0.8529411764705882,2.764705882352941,0.309,0.8235294117647058,0.9705882352941176,0.848,0.47058823529411764,2.5294117647058822,3.0,3.676470588235294,1.5588235294117647,1.1470588235294117,0.47058823529411764,0.4117647058823529,2.4705882352941178,1,6.205882352941177,-233,1,0,ACTIVE,1630165.0,7,nan,0,-,1,nan,nan,5,2,0,5,3,0.6,0,0.0,2,0,0,0,0.0,56,24.7,57,1,8,0,2,0,3,0,3,0,3,2,0.666666666666666,3,2,1,0.5,DEN,111,117,,0.0,2022-01-24 02:59,Base Set,Common,3,Dunk,2021-10-28 23:00:00+00:00,Detroit Pistons,60000,34206.0,0.0,13851.0,13406.0,0.0,2.0,3,0.0,0.0,0.0,2158.0,nan,nan,nan,nan,VISIBLE,805d954b-1d75-47b4-81ce-4646b2b95d76,e7b9646c-9997-46c8-909f-2a2b67389023,https://nbatopshot.com/listings/p2p/e7b9646c-9997-46c8-909f-2a2b67389023+805d954b-1d75-47b4-81ce-4646b2b95d76,Summer of '21,Fandom,S21,Assist,2776,44,0.0,-6,Base Set-Common-3-Dunk,Summer of '21-Fandom-S21-Assist,111-117,Final,8.0
Luka Garza,DET,1630568,27,3,24,0.111,12.091913580246914,1.8888888888888888,4.333333333333333,0.436,0.48148148148148145,1.4814814814814814,0.325,1.0,1.5555555555555556,0.643,1.7407407407407407,1.3333333333333333,3.074074074074074,0.5555555555555556,0.5925925925925926,0.2962962962962963,0.14814814814814814,0.48148148148148145,1.7037037037037037,1,5.2592592592592595,-60,1,0,ACTIVE,1630568.0,55,nan,0,-,0,nan,nan,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,DEN,111,117,,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-6,nan,nan,111-117,Final,0.0
Rodney McGruder,DET,203585,21,3,18,0.143,12.503015873015872,1.7619047619047619,3.7142857142857144,0.474,0.9047619047619048,2.142857142857143,0.422,0.19047619047619047,0.2857142857142857,0.667,0.6190476190476191,1.4285714285714286,2.0476190476190474,0.7142857142857143,0.5714285714285714,0.2857142857142857,0.09523809523809523,0.23809523809523808,0.9047619047619048,0,4.619047619047619,17,0,0,ACTIVE,203585.0,17,nan,0,-,1,nan,nan,1,0,0,4,2,0.5,1,1.0,3,1,0,0,0.0,51,23.633333333333333,54,3,6,0,0,0,2,0,2,1,4,2,0.5,2,0,0,0.0,DEN,111,117,,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-6,nan,nan,111-117,Final,6.0
Saben Lee,DET,1630240,26,6,20,0.231,15.375961538461537,1.7692307692307692,4.653846153846154,0.38,0.46153846153846156,1.6923076923076923,0.273,1.2692307692307692,1.6538461538461537,0.767,0.38461538461538464,2.1538461538461537,2.5384615384615383,2.3846153846153846,0.9615384615384616,0.9615384615384616,0.38461538461538464,0.5769230769230769,0.9230769230769231,1,5.269230769230769,-68,0,0,ACTIVE,1630240.0,38,nan,0,-,0,nan,nan,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,DEN,111,117,,0.0,2022-01-24 02:34,Base Set,Common,2,Steal,2021-01-07 01:00:00+00:00,Detroit Pistons,4000,3270.0,0.0,463.0,267.0,0.0,12.0,45,0.0,-8.16,-21.05,145.0,True,True,True,True,VISIBLE,174c7c5c-34f1-4617-91e3-fc8b9ea7df40,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+174c7c5c-34f1-4617-91e3-fc8b9ea7df40,Base Set,Common,2,Steal,4000,45,0.0,-6,Base Set-Common-2-Steal,Base Set-Common-2-Steal,111-117,Final,0.0
Saddiq Bey,DET,1630180,46,11,35,0.239,33.48210144927536,5.217391304347826,13.673913043478262,0.382,2.4130434782608696,7.239130434782608,0.333,2.239130434782609,2.6739130434782608,0.837,1.2826086956521738,4.6521739130434785,5.934782608695652,2.4782608695652173,1.434782608695652,0.8913043478260869,0.17391304347826086,0.6956521739130435,1.7608695652173914,2,15.08695652173913,-344,4,0,ACTIVE,1630180.0,41,PF,1,-,1,nan,nan,3,0,0,11,4,0.36363636363636404,0,3.0,2,0,0,0,0.0,83,30.7,76,-7,11,0,2,0,7,0,7,1,8,3,0.375,3,3,1,0.333333333333333,DEN,111,117,,0.0,2022-01-24 02:36,Hustle and Show,Common,2,3 Pointer,2021-01-10 20:00:00+00:00,Detroit Pistons,18000,17356.0,0.0,644.0,10.0,0.0,20.0,30,-3.23,-16.67,-49.15,410.0,False,False,True,True,VISIBLE,2fac6fba-e233-4bf4-b20f-548e1adba04e,496d52b8-8d6c-4071-8672-d18551f86a3e,https://nbatopshot.com/listings/p2p/496d52b8-8d6c-4071-8672-d18551f86a3e+2fac6fba-e233-4bf4-b20f-548e1adba04e,Metallic Gold LE,Rare,2,Handles,499,369,2.5,-6,Hustle and Show-Common-2-3 Pointer,Metallic Gold LE-Rare-2-Handles,111-117,Final,11.0
Trey Lyles,DET,1626168,43,10,33,0.233,19.39135658914729,3.302325581395349,7.395348837209302,0.447,0.8372093023255814,2.9302325581395348,0.286,2.558139534883721,3.302325581395349,0.775,1.255813953488372,3.558139534883721,4.813953488372093,1.186046511627907,0.9767441860465116,0.37209302325581395,0.46511627906976744,0.32558139534883723,1.744186046511628,2,10.0,-94,1,0,ACTIVE,1626168.0,8,nan,0,-,1,nan,nan,1,1,0,11,6,0.545454545454545,0,9.0,1,0,9,6,0.666666666666666,46,21.2845,50,4,18,5,12,2,4,1,5,0,3,0,0.0,2,8,6,0.75,DEN,111,117,,0.0,2022-01-24 03:00,Base Set,Common,3,Layup,2021-10-31 23:30:00+00:00,Detroit Pistons,60000,33861.0,0.0,13465.0,14593.0,0.0,2.0,3,0.0,0.0,0.0,827.0,nan,nan,nan,nan,VISIBLE,f218a551-d01c-480b-96cf-91ba06ed085b,e7b9646c-9997-46c8-909f-2a2b67389023,https://nbatopshot.com/listings/p2p/e7b9646c-9997-46c8-909f-2a2b67389023+f218a551-d01c-480b-96cf-91ba06ed085b,Base Set,Common,2,Layup,12000,9,0.0,-6,Base Set-Common-3-Layup,Base Set-Common-2-Layup,111-117,Final,18.0
Aaron Gordon,DEN,203932,42,22,20,0.524,31.965396825396823,5.523809523809524,10.5,0.526,1.0952380952380953,3.2142857142857144,0.341,2.2857142857142856,3.119047619047619,0.733,1.6904761904761905,3.9047619047619047,5.595238095238095,2.5238095238095237,1.7380952380952381,0.6666666666666666,0.5714285714285714,0.6904761904761905,1.9285714285714286,2,14.428571428571429,172,3,0,ACTIVE,203932.0,50,PF,1,-,1,nan,nan,3,0,0,8,5,0.625,2,4.0,2,1,4,2,0.5,80,31.25,83,3,13,2,6,0,3,1,4,1,3,1,0.333333333333333,4,5,4,0.8,DET,117,111,,0.0,2022-01-24 03:02,Base Set,Common,3,Dunk,2021-11-24 03:00:00+00:00,Denver Nuggets,60000,27435.0,0.0,11230.0,22805.0,0.0,2.0,3,0.0,0.0,0.0,2007.0,nan,nan,nan,nan,VISIBLE,33febaa8-66c9-498b-a2aa-89af9b043845,e7b9646c-9997-46c8-909f-2a2b67389023,https://nbatopshot.com/listings/p2p/e7b9646c-9997-46c8-909f-2a2b67389023+33febaa8-66c9-498b-a2aa-89af9b043845,Throwdowns,Rare,2,Dunk,1800,80,0.0,6,Base Set-Common-3-Dunk,Throwdowns-Rare-2-Dunk,117-111,Final,13.0
