name,team,game_id,player_id_avg,gp,w,l,w_pct,min_avg,fgm_avg,fga_avg,fg_pct_avg,fg3m_avg,fg3a_avg,fg3_pct_avg,ftm_avg,fta_avg,ft_pct_avg,oreb_avg,dreb_avg,reb_avg,ast_avg,tov_avg,stl_avg,blk_avg,blka,pf_avg,pfd,pts_avg,plus_minus_avg,dd2,td3,opp_avg,game_id_avg,awayorhome,player_id_prev,gp_prev,w_prev,l_prev,w_pct_prev,min_prev,fgm_prev,fga_prev,fg_pct_prev,fg3m_prev,fg3a_prev,fg3_pct_prev,ftm_prev,fta_prev,ft_pct_prev,oreb_prev,dreb_prev,reb_prev,ast_prev,tov_prev,stl_prev,blk_prev,blka_prev,pf_prev,pfd_prev,pts_prev,plus_minus_prev,dd2_prev,td3_prev,game_id_prev,status,player_id,jersey_num,position,starter,on_court,played,notplayingreason,notplayingdescription,ast,blk,blkr,fga,fgm,fg_pct,pfoff,foulsdrawn,pf,pftech,fta,ftm,ft_pct,minus,min,plus,plus_minus,pts,pts_fastbreak,pts_paint,pts_2nd_chance,dreb,oreb,reb,stl,fg3a,fg3m,fg3_pct,tov,fg2a,fg2m,fg2_pct,opp,date_updated_est,set_easy,tier_easy,series_easy,play_easy,date_moment,team_TS,count_easy,owned,unique_owners,in_packs,minted,ts_held,cs,low_ask_easy,4hchange_easy,24h,7d,listings,tsd,rookie_premiere,rookie_mint,rookie_year,edition_state,play_id,set_id,ts_link,4hchange_hard,count_hard,low_ask_hard,play_hard,series_hard,set_hard,tier_hard,injury_updated,injury_status,away_id,away_score,away_team,game_clock,game_status,home_id,home_score,home_team,period,start_time,easy_moment,hard_moment,score,differential,reb_proj
Rudy Gay,UTA,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,200752.0,1.0,0.0,1.0,0.0,19.333333333333332,2.0,5.0,0.4,0.0,2.0,0.0,3.0,4.0,0.75,2.0,2.0,4.0,4.0,2.0,2.0,1.0,0.0,0.0,2.0,7.0,1.0,0.0,0.0,0022100740,nan,nan,nan,nan,None,None,nan,nan,nan,0,0,0,0,0,nan,0,nan,0,0,0,0,nan,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,nan,nan,2022-01-30 00:01,Base Set,Common,3,Dunk,2021-12-10 00:00:00+00:00,Utah Jazz,60000,20286.0,0.0,4475.0,37909.0,0.0,2.0,3,0.00%,0.0,0.0,726.0,nan,nan,nan,nan,VISIBLE,c5468fe2-6f89-4bbe-8946-18f5f8680888,e7b9646c-9997-46c8-909f-2a2b67389023,https://nbatopshot.com/listings/p2p/e7b9646c-9997-46c8-909f-2a2b67389023+c5468fe2-6f89-4bbe-8946-18f5f8680888,10.34%,3999,32,Dunk,1,Base Set,Common,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,NaT,Base Set-Common-3-Dunk,Base Set-Common-1-Dunk,None,nan,nan
Trent Forrest,UTA,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,1630235.0,1.0,0.0,1.0,0.0,15.733333333333333,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0,2.0,-16.0,0.0,0.0,0022100740,nan,nan,nan,nan,None,None,nan,nan,nan,0,0,0,0,0,nan,0,nan,0,0,0,0,nan,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"Sat, Jan 29",Game Time Decision,nan,0,nan,nan,nan,nan,0,nan,nan,NaT,nan,nan,None,nan,nan
Darius Bazley,OKC,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,1629647.0,1.0,0.0,1.0,0.0,31.876666666666665,5.0,7.0,0.714,2.0,2.0,1.0,2.0,2.0,1.0,0.0,3.0,3.0,1.0,0.0,1.0,2.0,1.0,2.0,2.0,14.0,-11.0,0.0,0.0,0022100741,nan,nan,nan,nan,None,None,nan,nan,nan,0,0,0,0,0,nan,0,nan,0,0,0,0,nan,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,nan,nan,2022-01-29 23:40,Base Set,Common,2,Dunk,2021-01-05 00:30:00+00:00,Oklahoma City Thunder,15000,14316.0,0.0,684.0,6.0,0.0,12.0,15,7.14%,7.14,25.0,1110.0,False,False,False,False,VISIBLE,88284d35-333f-4c6e-9687-2e5f605542c9,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+88284d35-333f-4c6e-9687-2e5f605542c9,0.00%,1500,62,Dunk,1,Base Set,Common,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,NaT,Base Set-Common-2-Dunk,Base Set-Common-1-Dunk,None,nan,nan
Jeremiah Robinson-Earl,OKC,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,1630526.0,1.0,0.0,1.0,0.0,21.55,3.0,9.0,0.333,0.0,3.0,0.0,1.0,1.0,1.0,2.0,4.0,6.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,7.0,-5.0,0.0,0.0,0022100741,nan,nan,nan,nan,None,None,nan,nan,nan,0,0,0,0,0,nan,0,nan,0,0,0,0,nan,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,nan,nan,2022-01-29 23:41,Base Set,Common,3,Layup,2021-10-21 01:00:00+00:00,Oklahoma City Thunder,4000,2116.0,0.0,136.0,1748.0,0.0,2.0,79,-1.25%,-4.82,-2.47,119.0,True,True,True,True,VISIBLE,dd8b9a5c-d4f5-47eb-a82c-758637d61078,e7b9646c-9997-46c8-909f-2a2b67389023,https://nbatopshot.com/listings/p2p/e7b9646c-9997-46c8-909f-2a2b67389023+dd8b9a5c-d4f5-47eb-a82c-758637d61078,-1.25%,4000,79,Layup,3,Base Set,Common,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,NaT,Base Set-Common-3-Layup,Base Set-Common-3-Layup,None,nan,nan
Josh Giddey,OKC,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,1630581.0,1.0,0.0,1.0,0.0,39.65,7.0,15.0,0.467,1.0,6.0,0.167,0.0,0.0,0.0,2.0,8.0,10.0,5.0,2.0,1.0,0.0,1.0,1.0,1.0,15.0,6.0,1.0,0.0,0022100741,nan,nan,nan,nan,None,None,nan,nan,nan,0,0,0,0,0,nan,0,nan,0,0,0,0,nan,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,nan,nan,2022-01-29 23:41,Base Set,Common,3,Assist,2021-10-21 01:00:00+00:00,Oklahoma City Thunder,4000,2165.0,0.0,150.0,1685.0,0.0,2.0,339,0.30%,0.59,4.31,85.0,True,True,True,True,VISIBLE,37838dac-13b1-4d5d-a94b-787b13a222d5,e7b9646c-9997-46c8-909f-2a2b67389023,https://nbatopshot.com/listings/p2p/e7b9646c-9997-46c8-909f-2a2b67389023+37838dac-13b1-4d5d-a94b-787b13a222d5,0.30%,4000,339,Assist,3,Base Set,Common,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,NaT,Base Set-Common-3-Assist,Base Set-Common-3-Assist,None,nan,nan
Kenrich Williams,OKC,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,1629026.0,1.0,0.0,1.0,0.0,26.211666666666666,2.0,7.0,0.286,1.0,2.0,0.5,0.0,0.0,0.0,1.0,2.0,3.0,2.0,2.0,0.0,0.0,1.0,3.0,0.0,5.0,-9.0,0.0,0.0,0022100741,nan,nan,nan,nan,None,None,nan,nan,nan,0,0,0,0,0,nan,0,nan,0,0,0,0,nan,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,nan,nan,2022-01-29 23:34,Base Set,Common,2,Layup,2021-03-28 01:00:00+00:00,Oklahoma City Thunder,12000,10333.0,0.0,996.0,678.0,0.0,12.0,17,0.00%,6.25,325.0,257.0,True,False,False,False,VISIBLE,10341a0e-af57-4a52-87a9-6bfef2add1b3,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+10341a0e-af57-4a52-87a9-6bfef2add1b3,0.00%,12000,17,Layup,2,Base Set,Common,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,NaT,Base Set-Common-2-Layup,Base Set-Common-2-Layup,None,nan,nan
Luguentz Dort,OKC,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,1629652.0,1.0,0.0,1.0,0.0,40.9,10.0,16.0,0.625,3.0,9.0,0.333,4.0,4.0,1.0,2.0,6.0,8.0,4.0,2.0,2.0,0.0,0.0,4.0,4.0,27.0,4.0,0.0,0.0,0022100741,nan,nan,nan,nan,None,None,nan,nan,nan,0,0,0,0,0,nan,0,nan,0,0,0,0,nan,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,nan,nan,2022-01-29 23:38,Base Set,Common,2,Layup,2021-01-28 02:00:00+00:00,Oklahoma City Thunder,35000,31817.0,0.0,2813.0,411.0,0.0,12.0,4,-20.00%,-20.0,-20.0,1515.0,False,False,False,False,VISIBLE,1e7fac38-8b01-43d2-a94e-8424b6857fa6,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+1e7fac38-8b01-43d2-a94e-8424b6857fa6,2.07%,1535,148,Dunk,1,Base Set,Common,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,NaT,Base Set-Common-2-Layup,Base Set-Common-1-Dunk,None,nan,nan
Mamadi Diakite,OKC,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,1629603.0,1.0,0.0,1.0,0.0,11.366666666666667,2.0,3.0,0.667,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,5.0,2.0,4.0,-8.0,0.0,0.0,0022100741,nan,nan,nan,nan,None,None,nan,nan,nan,0,0,0,0,0,nan,0,nan,0,0,0,0,nan,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,NaT,nan,nan,None,nan,nan
Mike Muscala,OKC,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,203488.0,1.0,0.0,1.0,0.0,20.083333333333332,2.0,7.0,0.286,2.0,6.0,0.333,0.0,2.0,0.0,1.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,6.0,10.0,0.0,0.0,0022100741,nan,nan,nan,nan,None,None,nan,nan,nan,0,0,0,0,0,nan,0,nan,0,0,0,0,nan,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,nan,nan,2022-01-30 00:01,Base Set,Common,3,3 Pointer,2021-12-09 00:30:00+00:00,Oklahoma City Thunder,60000,23939.0,0.0,6890.0,32760.0,0.0,2.0,3,0.00%,0.0,0.0,1555.0,nan,nan,nan,nan,VISIBLE,82cdfd4f-892b-4ba7-840b-e7ffd40b277a,e7b9646c-9997-46c8-909f-2a2b67389023,https://nbatopshot.com/listings/p2p/e7b9646c-9997-46c8-909f-2a2b67389023+82cdfd4f-892b-4ba7-840b-e7ffd40b277a,0.00%,12000,8,3 Pointer,2,Base Set,Common,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,NaT,Base Set-Common-3-3 Pointer,Base Set-Common-2-3 Pointer,None,nan,nan
Shai Gilgeous-Alexander,OKC,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,1628983.0,1.0,0.0,1.0,0.0,17.366666666666667,4.0,10.0,0.4,0.0,3.0,0.0,2.0,6.0,0.333,0.0,2.0,2.0,3.0,0.0,2.0,1.0,0.0,0.0,5.0,10.0,10.0,0.0,0.0,0022100741,nan,nan,nan,nan,None,None,nan,nan,nan,0,0,0,0,0,nan,0,nan,0,0,0,0,nan,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,nan,nan,2022-01-29 23:37,Base Set,Common,2,Layup,2021-01-10 23:00:00+00:00,Oklahoma City Thunder,40000,36505.0,0.0,2492.0,1030.0,0.0,12.0,8,0.00%,-11.11,-27.27,1079.0,False,False,False,False,VISIBLE,4fcef4e2-2935-4533-8482-e22c10f667ce,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+4fcef4e2-2935-4533-8482-e22c10f667ce,0.00%,1359,380,Handles,1,Base Set,Common,"Sat, Jan 29",INJ - exp. back Feb 24,nan,0,nan,nan,nan,nan,0,nan,nan,NaT,Base Set-Common-2-Layup,Base Set-Common-1-Handles,None,nan,nan
Theo Maledon,OKC,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,1630177.0,1.0,0.0,1.0,0.0,12.516666666666667,1.0,3.0,0.333,0.0,1.0,0.0,1.0,2.0,0.5,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,-6.0,0.0,0.0,0022100741,nan,nan,nan,nan,None,None,nan,nan,nan,0,0,0,0,0,nan,0,nan,0,0,0,0,nan,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,nan,nan,2022-01-29 23:37,Base Set,Common,2,Layup,2020-12-27 00:00:00+00:00,Oklahoma City Thunder,4000,3720.0,0.0,204.0,76.0,0.0,12.0,53,1.92%,8.16,12.77,267.0,True,True,True,True,VISIBLE,0947194a-fc92-4d51-b0c5-b392eea8b205,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+0947194a-fc92-4d51-b0c5-b392eea8b205,1.92%,4000,53,Layup,2,Base Set,Common,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,NaT,Base Set-Common-2-Layup,Base Set-Common-2-Layup,None,nan,nan
Tre Mann,OKC,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,1630544.0,1.0,0.0,1.0,0.0,26.295,3.0,11.0,0.273,3.0,7.0,0.429,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,3.0,0.0,1.0,4.0,0.0,9.0,-3.0,0.0,0.0,0022100741,nan,nan,nan,nan,None,None,nan,nan,nan,0,0,0,0,0,nan,0,nan,0,0,0,0,nan,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,nan,nan,2022-01-29 23:42,Base Set,Common,3,Jump Shot,2021-10-21 01:00:00+00:00,Oklahoma City Thunder,4000,1901.0,0.0,351.0,1749.0,0.0,2.0,105,0.00%,28.05,38.16,65.0,True,True,True,True,VISIBLE,c0fa1225-3378-44d2-9726-9e86f47a235a,e7b9646c-9997-46c8-909f-2a2b67389023,https://nbatopshot.com/listings/p2p/e7b9646c-9997-46c8-909f-2a2b67389023+c0fa1225-3378-44d2-9726-9e86f47a235a,0.00%,4000,105,Jump Shot,3,Base Set,Common,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,NaT,Base Set-Common-3-Jump Shot,Base Set-Common-3-Jump Shot,None,nan,nan
Ty Jerome,OKC,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,1629660.0,1.0,0.0,1.0,0.0,17.183333333333334,4.0,7.0,0.571,2.0,3.0,0.667,0.0,0.0,0.0,1.0,2.0,3.0,4.0,3.0,0.0,0.0,1.0,2.0,2.0,10.0,-3.0,0.0,0.0,0022100741,nan,nan,nan,nan,None,None,nan,nan,nan,0,0,0,0,0,nan,0,nan,0,0,0,0,nan,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,nan,nan,2022-01-29 23:35,Base Set,Common,2,3 Pointer,2021-04-14 01:00:00+00:00,Oklahoma City Thunder,12000,10352.0,0.0,981.0,674.0,0.0,12.0,13,0.00%,18.18,62.5,276.0,True,False,False,False,VISIBLE,5193453a-9848-44ca-ae6e-18842acb8247,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+5193453a-9848-44ca-ae6e-18842acb8247,0.00%,12000,13,3 Pointer,2,Base Set,Common,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,NaT,Base Set-Common-2-3 Pointer,Base Set-Common-2-3 Pointer,None,nan,nan
Ayo Dosunmu,CHI,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,1630245.0,1.0,0.0,1.0,0.0,35.88333333333333,3.0,9.0,0.333,0.0,3.0,0.0,4.0,4.0,1.0,0.0,6.0,6.0,3.0,0.0,2.0,0.0,0.0,3.0,2.0,10.0,5.0,0.0,0.0,0022100742,nan,nan,nan,nan,None,None,nan,nan,nan,0,0,0,0,0,nan,0,nan,0,0,0,0,nan,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,nan,nan,2022-01-29 23:41,Base Set,Common,3,Layup,2021-10-20 23:00:00+00:00,Chicago Bulls,4000,2187.0,0.0,128.0,1685.0,0.0,2.0,245,-1.61%,-2.0,0.0,119.0,True,True,True,True,VISIBLE,a73bae1b-dfa4-4344-a148-2b4343e4aea0,e7b9646c-9997-46c8-909f-2a2b67389023,https://nbatopshot.com/listings/p2p/e7b9646c-9997-46c8-909f-2a2b67389023+a73bae1b-dfa4-4344-a148-2b4343e4aea0,-1.61%,4000,245,Layup,3,Base Set,Common,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,NaT,Base Set-Common-3-Layup,Base Set-Common-3-Layup,None,nan,nan
Coby White,CHI,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,1629632.0,1.0,0.0,1.0,0.0,29.3,7.0,9.0,0.778,4.0,6.0,0.667,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,18.0,0.0,0.0,0.0,0022100742,nan,nan,nan,nan,None,None,nan,nan,nan,0,0,0,0,0,nan,0,nan,0,0,0,0,nan,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,nan,nan,2022-01-30 00:01,Base Set,Common,3,Dunk,2021-12-20 01:00:00+00:00,Chicago Bulls,60000,20434.0,0.0,4327.0,37689.0,0.0,2.0,3,0.00%,0.0,0.0,662.0,nan,nan,nan,nan,VISIBLE,2e17bdf3-0b3f-4235-912e-79f236045060,e7b9646c-9997-46c8-909f-2a2b67389023,https://nbatopshot.com/listings/p2p/e7b9646c-9997-46c8-909f-2a2b67389023+2e17bdf3-0b3f-4235-912e-79f236045060,0.00%,2979,92,Assist,1,Base Set,Common,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,NaT,Base Set-Common-3-Dunk,Base Set-Common-1-Assist,None,nan,nan
DeMar DeRozan,CHI,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,201942.0,1.0,0.0,1.0,0.0,36.61666666666667,13.0,22.0,0.591,1.0,1.0,1.0,5.0,5.0,1.0,0.0,6.0,6.0,8.0,1.0,0.0,0.0,0.0,1.0,3.0,32.0,-6.0,0.0,0.0,0022100742,nan,nan,nan,nan,None,None,nan,nan,nan,0,0,0,0,0,nan,0,nan,0,0,0,0,nan,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,nan,nan,2022-01-29 23:38,Base Set,Common,2,Jump Shot,2021-01-30 01:30:00+00:00,San Antonio Spurs,40000,35441.0,0.0,2758.0,1828.0,0.0,12.0,16,-5.88%,-5.88,-5.88,1286.0,False,False,False,False,VISIBLE,e65450c1-c4fa-452c-9108-79e3c3f78699,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+e65450c1-c4fa-452c-9108-79e3c3f78699,0.00%,2986,232,Dunk,1,Base Set,Common,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,NaT,Base Set-Common-2-Jump Shot,Base Set-Common-1-Dunk,None,nan,nan
Javonte Green,CHI,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,1629750.0,1.0,0.0,1.0,0.0,22.716666666666665,3.0,5.0,0.6,0.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0,3.0,3.0,8.0,-21.0,0.0,0.0,0022100742,nan,nan,nan,nan,None,None,nan,nan,nan,0,0,0,0,0,nan,0,nan,0,0,0,0,nan,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,nan,nan,2022-01-29 23:40,Base Set,Common,3,Dunk,2021-10-23 00:00:00+00:00,Chicago Bulls,60000,36402.0,0.0,11657.0,15154.0,0.0,2.0,3,0.00%,0.0,50.0,2550.0,nan,nan,nan,nan,VISIBLE,d2154aba-a796-4696-bc20-3da8eb2aa036,e7b9646c-9997-46c8-909f-2a2b67389023,https://nbatopshot.com/listings/p2p/e7b9646c-9997-46c8-909f-2a2b67389023+d2154aba-a796-4696-bc20-3da8eb2aa036,0.00%,12000,13,Dunk,2,Base Set,Common,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,NaT,Base Set-Common-3-Dunk,Base Set-Common-2-Dunk,None,nan,nan
Matt Thomas,CHI,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,1629744.0,1.0,0.0,1.0,0.0,9.7,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.0,0.0,0.0,0022100742,nan,nan,nan,nan,None,None,nan,nan,nan,0,0,0,0,0,nan,0,nan,0,0,0,0,nan,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,NaT,nan,nan,None,nan,nan
Nikola Vucevic,CHI,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,202696.0,1.0,0.0,1.0,0.0,36.583333333333336,8.0,14.0,0.571,1.0,5.0,0.2,1.0,2.0,0.5,2.0,6.0,8.0,4.0,2.0,2.0,0.0,0.0,4.0,1.0,18.0,1.0,0.0,0.0,0022100742,nan,nan,nan,nan,None,None,nan,nan,nan,0,0,0,0,0,nan,0,nan,0,0,0,0,nan,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,nan,nan,2022-01-30 00:01,Base Set,Common,3,Block,2021-12-21 01:00:00+00:00,Chicago Bulls,60000,12591.0,0.0,3369.0,45400.0,0.0,2.0,3,-25.00%,0.0,0.0,306.0,nan,nan,nan,nan,VISIBLE,4203f199-964f-43c3-92ef-a9cb52d9969e,e7b9646c-9997-46c8-909f-2a2b67389023,https://nbatopshot.com/listings/p2p/e7b9646c-9997-46c8-909f-2a2b67389023+4203f199-964f-43c3-92ef-a9cb52d9969e,-0.64%,1434,156,Dunk,1,Base Set,Common,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,NaT,Base Set-Common-3-Block,Base Set-Common-1-Dunk,None,nan,nan
Tony Bradley,CHI,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,1628396.0,1.0,0.0,1.0,0.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,0.0,0.0,0022100742,nan,nan,nan,nan,None,None,nan,nan,nan,0,0,0,0,0,nan,0,nan,0,0,0,0,nan,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,NaT,nan,nan,None,nan,nan
