name,team,game_id,player_id_avg,gp,w,l,w_pct,min_avg,fgm_avg,fga_avg,fg_pct_avg,fg3m_avg,fg3a_avg,fg3_pct_avg,ftm_avg,fta_avg,ft_pct_avg,oreb_avg,dreb_avg,reb_avg,ast_avg,tov_avg,stl_avg,blk_avg,blka,pf_avg,pfd,pts_avg,plus_minus_avg,dd2,td3,opp_avg,game_id_avg,awayorhome,player_id_prev,gp_prev,w_prev,l_prev,w_pct_prev,min_prev,fgm_prev,fga_prev,fg_pct_prev,fg3m_prev,fg3a_prev,fg3_pct_prev,ftm_prev,fta_prev,ft_pct_prev,oreb_prev,dreb_prev,reb_prev,ast_prev,tov_prev,stl_prev,blk_prev,blka_prev,pf_prev,pfd_prev,pts_prev,plus_minus_prev,dd2_prev,td3_prev,game_id_prev,status,player_id,jersey_num,position,starter,on_court,played,notplayingreason,notplayingdescription,ast,blk,blkr,fga,fgm,fg_pct,pfoff,foulsdrawn,pf,pftech,fta,ftm,ft_pct,minus,min,plus,plus_minus,pts,pts_fastbreak,pts_paint,pts_2nd_chance,dreb,oreb,reb,stl,fg3a,fg3m,fg3_pct,tov,fg2a,fg2m,fg2_pct,opp,date_updated_est,set_easy,tier_easy,series_easy,play_easy,date_moment,team_TS,count_easy,owned,unique_owners,in_packs,minted,ts_held,cs,low_ask_easy,4hchange_easy,24h,7d,listings,tsd,rookie_premiere,rookie_mint,rookie_year,edition_state,play_id,set_id,ts_link,4hchange_hard,count_hard,low_ask_hard,play_hard,series_hard,set_hard,tier_hard,injury_updated,injury_status,away_id,away_score,away_team,game_clock,game_status,home_id,home_score,home_team,period,start_time,easy_moment,hard_moment,score,differential,reb_proj
Romeo Langford,BOS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,1629641.0,2.0,1.0,1.0,0.5,9.166666666666666,0.5,1.5,0.333,0.0,0.5,0.0,0.0,0.0,0.0,0.5,1.0,1.5,0.0,0.0,0.0,0.5,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0022100737,nan,nan,nan,nan,None,None,nan,nan,nan,0,0,0,0,0,nan,0,nan,0,0,0,0,nan,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"Sun, Jan 30",Game Time Decision,nan,0,nan,nan,nan,nan,0,nan,nan,NaT,nan,nan,None,nan,nan
Sam Hauser,BOS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,1630573.0,2.0,1.0,1.0,0.5,2.525,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,-6.0,0.0,0.0,0022100737,nan,nan,nan,nan,None,None,nan,nan,nan,0,0,0,0,0,nan,0,nan,0,0,0,0,nan,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,NaT,nan,nan,None,nan,nan
Devonte' Graham,NOP,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,1628984.0,2.0,0.0,2.0,0.0,31.024166666666666,3.5,11.5,0.304,1.5,7.5,0.2,5.0,5.0,1.0,0.0,2.0,2.0,4.0,2.0,0.5,0.0,0.0,1.5,3.5,13.5,-15.0,0.0,0.0,0022100729,nan,nan,nan,nan,None,None,nan,nan,nan,0,0,0,0,0,nan,0,nan,0,0,0,0,nan,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,nan,nan,2022-01-31 03:10,Base Set,Common,2,Jump Shot,2021-01-23 00:00:00+00:00,Charlotte Hornets,40000,35557.0,0.0,2707.0,1790.0,0.0,12.0,8,0.00%,0.0,0.0,1590.0,False,False,False,False,VISIBLE,161557b1-d8a1-424c-a7c1-5862463ff41f,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+161557b1-d8a1-424c-a7c1-5862463ff41f,0.00%,2799,60,3 Pointer,1,Base Set,Common,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,NaT,Base Set-Common-2-Jump Shot,Base Set-Common-1-3 Pointer,None,nan,nan
Garrett Temple,NOP,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,202066.0,2.0,0.0,2.0,0.0,28.94,2.5,8.0,0.313,0.0,4.0,0.0,1.0,2.5,0.4,0.5,2.5,3.0,3.5,1.0,3.0,0.0,0.0,1.0,2.5,6.0,-23.0,0.0,0.0,0022100729,nan,nan,nan,nan,None,None,nan,nan,nan,0,0,0,0,0,nan,0,nan,0,0,0,0,nan,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,nan,nan,2022-01-31 03:08,Base Set,Common,2,Jump Shot,2021-01-10 21:00:00+00:00,Chicago Bulls,12000,11228.0,0.0,555.0,220.0,0.0,12.0,24,0.00%,4.35,33.33,298.0,True,False,False,False,VISIBLE,3895fb8a-5441-4c22-8479-4ec80fa80d98,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+3895fb8a-5441-4c22-8479-4ec80fa80d98,0.00%,12000,24,Jump Shot,2,Base Set,Common,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,NaT,Base Set-Common-2-Jump Shot,Base Set-Common-2-Jump Shot,None,nan,nan
Gary Clark,NOP,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,1629109.0,2.0,0.0,2.0,0.0,4.358333333333333,0.5,2.0,0.25,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0022100729,nan,nan,nan,nan,None,None,nan,nan,nan,0,0,0,0,0,nan,0,nan,0,0,0,0,nan,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,NaT,nan,nan,None,nan,nan
Herbert Jones,NOP,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,1630529.0,2.0,0.0,2.0,0.0,36.11666666666667,5.5,12.0,0.458,1.0,4.5,0.222,3.0,3.0,1.0,2.5,3.0,5.5,3.5,0.5,2.5,0.0,1.5,2.5,1.5,15.0,-34.0,0.0,0.0,0022100729,nan,nan,nan,nan,None,None,nan,nan,nan,0,0,0,0,0,nan,0,nan,0,0,0,0,nan,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,nan,nan,2022-01-31 03:29,Base Set,Common,3,Dunk,2021-12-09 01:00:00+00:00,New Orleans Pelicans,12000,7919.0,0.0,381.0,3702.0,0.0,2.0,39,0.00%,0.0,34.48,364.0,True,nan,True,True,VISIBLE,d12ff74e-0b79-40d2-a054-41ea6a4adc94,e7b9646c-9997-46c8-909f-2a2b67389023,https://nbatopshot.com/listings/p2p/e7b9646c-9997-46c8-909f-2a2b67389023+d12ff74e-0b79-40d2-a054-41ea6a4adc94,0.00%,12000,39,Dunk,3,Base Set,Common,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,NaT,Base Set-Common-3-Dunk,Base Set-Common-3-Dunk,None,nan,nan
Jaxson Hayes,NOP,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,1629637.0,2.0,0.0,2.0,0.0,16.508333333333333,3.5,5.0,0.7,0.0,0.0,0.0,2.0,2.0,1.0,1.5,1.0,2.5,0.5,2.0,0.0,0.0,0.0,3.0,2.5,9.0,8.0,0.0,0.0,0022100729,nan,nan,nan,nan,None,None,nan,nan,nan,0,0,0,0,0,nan,0,nan,0,0,0,0,nan,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,nan,nan,2022-01-31 03:31,Base Set,Common,3,Dunk,2021-10-30 23:00:00+00:00,New Orleans Pelicans,60000,35693.0,0.0,11679.0,16751.0,0.0,2.0,3,0.00%,0.0,0.0,2265.0,nan,nan,nan,nan,VISIBLE,68fdb242-25f6-4721-a5f7-f6dec0fd45fc,e7b9646c-9997-46c8-909f-2a2b67389023,https://nbatopshot.com/listings/p2p/e7b9646c-9997-46c8-909f-2a2b67389023+68fdb242-25f6-4721-a5f7-f6dec0fd45fc,-8.33%,12000,11,Dunk,2,Base Set,Common,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,NaT,Base Set-Common-3-Dunk,Base Set-Common-2-Dunk,None,nan,nan
Jose Alvarado,NOP,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,1630631.0,2.0,0.0,2.0,0.0,16.975833333333334,4.5,8.0,0.563,1.5,2.5,0.6,0.0,0.0,0.0,1.0,1.5,2.5,1.5,0.0,2.5,0.0,0.5,2.0,0.0,10.5,-6.0,0.0,0.0,0022100729,nan,nan,nan,nan,None,None,nan,nan,nan,0,0,0,0,0,nan,0,nan,0,0,0,0,nan,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,NaT,nan,nan,None,nan,nan
Josh Hart,NOP,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,1628404.0,2.0,0.0,2.0,0.0,35.751666666666665,5.0,11.0,0.455,1.0,4.0,0.25,2.0,3.5,0.571,0.5,10.0,10.5,2.0,3.0,2.0,0.0,1.0,1.0,3.0,13.0,-27.0,1.0,0.0,0022100729,nan,nan,nan,nan,None,None,nan,nan,nan,0,0,0,0,0,nan,0,nan,0,0,0,0,nan,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,nan,nan,2022-01-31 03:30,Base Set,Common,3,Dunk,2021-11-23 01:00:00+00:00,New Orleans Pelicans,60000,31553.0,0.0,12549.0,19718.0,0.0,2.0,2,-33.33%,-33.33,0.0,2117.0,nan,nan,nan,nan,VISIBLE,12879722-7a18-48fd-8dad-377d2745125a,e7b9646c-9997-46c8-909f-2a2b67389023,https://nbatopshot.com/listings/p2p/e7b9646c-9997-46c8-909f-2a2b67389023+12879722-7a18-48fd-8dad-377d2745125a,0.00%,3999,46,Layup,1,Base Set,Common,"Sun, Jan 30",Game Time Decision,nan,0,nan,nan,nan,nan,0,nan,nan,NaT,Base Set-Common-3-Dunk,Base Set-Common-1-Layup,None,nan,nan
Naji Marshall,NOP,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,1630230.0,2.0,0.0,2.0,0.0,11.158333333333333,2.0,5.0,0.4,0.0,2.5,0.0,1.5,2.0,0.75,0.0,1.5,1.5,0.5,0.0,0.0,0.0,0.0,1.5,1.5,5.5,14.0,0.0,0.0,0022100729,nan,nan,nan,nan,None,None,nan,nan,nan,0,0,0,0,0,nan,0,nan,0,0,0,0,nan,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,nan,nan,2022-01-31 03:05,Base Set,Common,2,Assist,2021-01-16 03:00:00+00:00,New Orleans Pelicans,4000,3440.0,0.0,337.0,223.0,0.0,12.0,40,5.26%,0.0,5.26,127.0,True,True,True,True,VISIBLE,d3462ef2-86a7-470a-a793-88453b427184,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+d3462ef2-86a7-470a-a793-88453b427184,5.26%,4000,40,Assist,2,Base Set,Common,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,NaT,Base Set-Common-2-Assist,Base Set-Common-2-Assist,None,nan,nan
Nickeil Alexander-Walker,NOP,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,1629638.0,2.0,0.0,2.0,0.0,27.675,3.5,11.5,0.304,1.5,5.5,0.273,3.0,3.0,1.0,0.5,3.0,3.5,4.5,2.0,0.0,0.5,1.0,1.5,2.0,11.5,5.0,0.0,0.0,0022100729,nan,nan,nan,nan,None,None,nan,nan,nan,0,0,0,0,0,nan,0,nan,0,0,0,0,nan,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,nan,nan,2022-01-31 03:29,Base Set,Common,3,Layup,2021-11-14 00:00:00+00:00,New Orleans Pelicans,60000,12765.0,0.0,3195.0,45195.0,0.0,2.0,3,-25.00%,-25.0,0.0,437.0,nan,nan,nan,nan,VISIBLE,43ccb8de-caa8-4dd6-b177-9666358363f0,e7b9646c-9997-46c8-909f-2a2b67389023,https://nbatopshot.com/listings/p2p/e7b9646c-9997-46c8-909f-2a2b67389023+43ccb8de-caa8-4dd6-b177-9666358363f0,5.00%,12000,21,Layup,2,Base Set,Common,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,NaT,Base Set-Common-3-Layup,Base Set-Common-2-Layup,None,nan,nan
Willy Hernangomez,NOP,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,1626195.0,2.0,0.0,2.0,0.0,31.491666666666667,5.0,12.0,0.417,0.0,1.0,0.0,6.0,7.0,0.857,5.0,5.5,10.5,2.5,2.5,0.5,1.5,1.5,2.5,4.0,16.0,-29.0,1.0,0.0,0022100729,nan,nan,nan,nan,None,None,nan,nan,nan,0,0,0,0,0,nan,0,nan,0,0,0,0,nan,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,NaT,nan,nan,None,nan,nan
Bam Adebayo,MIA,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,1628389.0,2.0,1.0,1.0,0.5,40.708333333333336,6.0,13.0,0.462,0.0,0.0,0.0,5.0,7.0,0.714,4.5,9.5,14.0,2.5,4.5,2.0,1.0,1.5,3.0,6.5,17.0,3.0,2.0,0.0,0022100738,nan,nan,nan,nan,None,None,nan,nan,nan,0,0,0,0,0,nan,0,nan,0,0,0,0,nan,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,nan,nan,2022-01-31 03:11,Base Set,Common,2,Dunk,2021-01-02 00:00:00+00:00,Miami Heat,35000,31704.0,0.0,2133.0,1189.0,0.0,12.0,6,-14.29%,0.0,20.0,1693.0,False,False,False,False,VISIBLE,e01fe269-5939-452e-9630-83ffaf88ea2e,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+e01fe269-5939-452e-9630-83ffaf88ea2e,0.17%,1431,600,Block,1,Base Set,Common,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,NaT,Base Set-Common-2-Dunk,Base Set-Common-1-Block,None,nan,nan
Caleb Martin,MIA,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,1628997.0,2.0,1.0,1.0,0.5,20.66583333333333,2.0,5.5,0.364,0.5,1.5,0.333,1.0,1.0,1.0,2.5,3.0,5.5,1.5,1.5,0.5,0.0,0.5,1.5,0.5,5.5,-4.0,0.0,0.0,0022100738,nan,nan,nan,nan,None,None,nan,nan,nan,0,0,0,0,0,nan,0,nan,0,0,0,0,nan,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,nan,nan,2022-01-31 03:30,Base Set,Common,3,Layup,2021-11-06 23:30:00+00:00,Miami Heat,60000,33495.0,0.0,12521.0,17971.0,0.0,2.0,3,0.00%,0.0,0.0,2742.0,nan,nan,nan,nan,VISIBLE,ef44c60e-de84-4f4d-af05-d6fa6ddee78e,e7b9646c-9997-46c8-909f-2a2b67389023,https://nbatopshot.com/listings/p2p/e7b9646c-9997-46c8-909f-2a2b67389023+ef44c60e-de84-4f4d-af05-d6fa6ddee78e,-8.33%,12000,11,Dunk,2,Base Set,Common,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,NaT,Base Set-Common-3-Layup,Base Set-Common-2-Dunk,None,nan,nan
Dewayne Dedmon,MIA,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,203473.0,2.0,1.0,1.0,0.5,14.791666666666666,2.0,4.5,0.444,0.0,1.0,0.0,0.0,0.0,0.0,2.0,6.0,8.0,1.0,1.5,1.0,1.0,0.5,2.5,0.0,4.0,0.0,0.0,0.0,0022100738,nan,nan,nan,nan,None,None,nan,nan,nan,0,0,0,0,0,nan,0,nan,0,0,0,0,nan,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,nan,nan,2022-01-31 03:29,Base Set,Common,3,Dunk,2021-12-19 23:00:00+00:00,Miami Heat,12000,7956.0,0.0,844.0,3209.0,0.0,2.0,12,0.00%,-7.69,71.43,205.0,True,nan,nan,nan,VISIBLE,cc617c04-0c80-433f-8b81-88712f7a70fd,e7b9646c-9997-46c8-909f-2a2b67389023,https://nbatopshot.com/listings/p2p/e7b9646c-9997-46c8-909f-2a2b67389023+cc617c04-0c80-433f-8b81-88712f7a70fd,0.00%,12000,12,Dunk,3,Base Set,Common,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,NaT,Base Set-Common-3-Dunk,Base Set-Common-3-Dunk,None,nan,nan
Duncan Robinson,MIA,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,1629130.0,2.0,1.0,1.0,0.5,22.875,3.0,7.0,0.429,2.0,6.0,0.333,0.0,0.0,0.0,0.0,1.5,1.5,1.0,1.0,0.0,0.0,0.0,1.0,1.0,8.0,-1.0,0.0,0.0,0022100738,nan,nan,nan,nan,None,None,nan,nan,nan,0,0,0,0,0,nan,0,nan,0,0,0,0,nan,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,nan,nan,2022-01-31 03:10,Base Set,Common,2,3 Pointer,2021-01-19 01:00:00+00:00,Miami Heat,40000,35286.0,0.0,2960.0,1822.0,0.0,12.0,6,20.00%,20.0,20.0,1403.0,False,False,False,False,VISIBLE,3a89de62-baf1-41a2-aa76-d060de478f2b,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+3a89de62-baf1-41a2-aa76-d060de478f2b,-3.57%,1959,81,3 Pointer,1,Base Set,Common,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,NaT,Base Set-Common-2-3 Pointer,Base Set-Common-1-3 Pointer,None,nan,nan
Gabe Vincent,MIA,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,1629216.0,2.0,1.0,1.0,0.5,39.185833333333335,7.0,15.0,0.467,6.0,12.0,0.5,0.0,0.0,0.0,1.0,2.5,3.5,3.5,3.0,0.5,0.0,1.0,3.5,2.0,20.0,-13.0,0.0,0.0,0022100738,nan,nan,nan,nan,None,None,nan,nan,nan,0,0,0,0,0,nan,0,nan,0,0,0,0,nan,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,nan,nan,2022-01-31 03:30,Base Set,Common,3,Dunk,2021-11-19 00:30:00+00:00,Miami Heat,12000,8759.0,0.0,1645.0,1603.0,0.0,2.0,16,-5.88%,-15.79,33.33,205.0,True,nan,nan,nan,VISIBLE,1e69a79a-bc45-4648-8ff0-b54092e784aa,e7b9646c-9997-46c8-909f-2a2b67389023,https://nbatopshot.com/listings/p2p/e7b9646c-9997-46c8-909f-2a2b67389023+1e69a79a-bc45-4648-8ff0-b54092e784aa,-5.88%,12000,16,Dunk,3,Base Set,Common,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,NaT,Base Set-Common-3-Dunk,Base Set-Common-3-Dunk,None,nan,nan
Jimmy Butler,MIA,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,202710.0,2.0,1.0,1.0,0.5,44.8775,9.5,19.0,0.5,0.5,3.0,0.167,12.0,13.5,0.889,3.5,6.5,10.0,9.5,3.0,3.0,1.5,2.0,2.5,8.5,31.5,13.0,1.0,1.0,0022100738,nan,nan,nan,nan,None,None,nan,nan,nan,0,0,0,0,0,nan,0,nan,0,0,0,0,nan,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,nan,nan,2022-01-31 03:25,Base Set,Common,3,Dunk,2021-10-25 23:30:00+00:00,Miami Heat,60000,39153.0,0.0,8987.0,14267.0,0.0,2.0,3,0.00%,0.0,0.0,3064.0,nan,nan,nan,nan,VISIBLE,a1086d6a-d1b8-4b16-8ab0-628088664404,e7b9646c-9997-46c8-909f-2a2b67389023,https://nbatopshot.com/listings/p2p/e7b9646c-9997-46c8-909f-2a2b67389023+a1086d6a-d1b8-4b16-8ab0-628088664404,0.67%,1530,300,3 Pointer,1,Base Set,Common,"Sun, Jan 30",Game Time Decision,nan,0,nan,nan,nan,nan,0,nan,nan,NaT,Base Set-Common-3-Dunk,Base Set-Common-1-3 Pointer,None,nan,nan
Max Strus,MIA,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,1629622.0,2.0,1.0,1.0,0.5,20.3025,3.0,7.0,0.429,2.0,5.0,0.4,0.0,0.0,0.0,1.5,2.5,4.0,1.5,1.0,0.0,0.5,0.0,3.0,0.0,8.0,5.0,0.0,0.0,0022100738,nan,nan,nan,nan,None,None,nan,nan,nan,0,0,0,0,0,nan,0,nan,0,0,0,0,nan,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,nan,nan,2022-01-31 03:30,Base Set,Common,3,Layup,2021-12-02 00:30:00+00:00,Miami Heat,60000,29548.0,0.0,9232.0,24796.0,0.0,2.0,2,-33.33%,-33.33,0.0,1319.0,nan,nan,nan,nan,VISIBLE,c29c79ee-f80a-4046-8c09-3bcf1b42828e,e7b9646c-9997-46c8-909f-2a2b67389023,https://nbatopshot.com/listings/p2p/e7b9646c-9997-46c8-909f-2a2b67389023+c29c79ee-f80a-4046-8c09-3bcf1b42828e,0.00%,12000,14,Dunk,2,Base Set,Common,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,NaT,Base Set-Common-3-Layup,Base Set-Common-2-Dunk,None,nan,nan
P.J. Tucker,MIA,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,200782.0,2.0,1.0,1.0,0.5,34.901666666666664,5.0,10.0,0.5,2.5,5.0,0.5,2.0,2.0,1.0,0.5,4.5,5.0,2.5,1.0,2.0,0.0,0.5,4.5,2.5,14.5,7.0,0.0,0.0,0022100738,nan,nan,nan,nan,None,None,nan,nan,nan,0,0,0,0,0,nan,0,nan,0,0,0,0,nan,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,nan,nan,2022-01-31 03:30,Base Set,Common,3,Dunk,2021-11-11 03:00:00+00:00,Miami Heat,60000,33685.0,0.0,12342.0,18022.0,0.0,2.0,3,0.00%,0.0,50.0,2730.0,nan,nan,nan,nan,VISIBLE,723f9ffd-a24f-42b4-bae5-c0b2d3f03f18,e7b9646c-9997-46c8-909f-2a2b67389023,https://nbatopshot.com/listings/p2p/e7b9646c-9997-46c8-909f-2a2b67389023+723f9ffd-a24f-42b4-bae5-c0b2d3f03f18,0.00%,3999,35,Layup,1,Base Set,Common,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,NaT,Base Set-Common-3-Dunk,Base Set-Common-1-Layup,None,nan,nan
