name,team,game_id,player_id_avg,gp,w,l,w_pct,min_avg,fgm_avg,fga_avg,fg_pct_avg,fg3m_avg,fg3a_avg,fg3_pct_avg,ftm_avg,fta_avg,ft_pct_avg,oreb_avg,dreb_avg,reb_avg,ast_avg,tov_avg,stl_avg,blk_avg,blka,pf_avg,pfd,pts_avg,plus_minus_avg,dd2,td3,opp_avg,game_id_avg,awayorhome,status,player_id,jersey_num,position,starter,on_court,played,notplayingreason,notplayingdescription,ast,blk,blkr,fga,fgm,fg_pct,pfoff,foulsdrawn,pf,pftech,fta,ftm,ft_pct,minus,min,plus,plus_minus,pts,pts_fastbreak,pts_paint,pts_2nd_chance,dreb,oreb,reb,stl,fg3a,fg3m,fg3_pct,tov,fg2a,fg2m,fg2_pct,opp,date_updated_est,set_easy,tier_easy,series_easy,play_easy,date_moment,team_TS,count_easy,owned,unique_owners,in_packs,minted,ts_held,cs,low_ask_easy,4hchange_easy,24h,7d,listings,tsd,rookie_premiere,rookie_mint,rookie_year,edition_state,play_id,set_id,ts_link,4hchange_hard,count_hard,low_ask_hard,play_hard,series_hard,set_hard,tier_hard,injury_updated,injury_status,away_id,away_score,away_team,game_clock,game_status,home_id,home_score,home_team,period,start_time,easy_moment,hard_moment,score,differential,fgm_proj,ftm_proj,fgm+ftm_proj,_proj,fgm+ftm
Caris LeVert,IND,0022100773,1627747,38,15,23,0.395,30.862280701754386,6.815789473684211,15.68421052631579,0.435,1.5789473684210527,4.894736842105263,0.323,2.8421052631578947,3.763157894736842,0.755,0.7894736842105263,3.026315789473684,3.8157894736842106,4.342105263157895,1.894736842105263,0.9210526315789473,0.47368421052631576,0.9736842105263158,2.3157894736842106,3,18.05263157894737,-16,1,0,ORL,0022100773,home,ACTIVE,1627747.0,22,PG,Starter,-,1,nan,nan,5,1,1,24,10,0.416666666666667,0,5.0,2,0,8,5,0.625,91,34.5,84,-7,26,0,14,0,5,0,5,2,6,1,0.166666666666667,2,18,9,0.5,ORL,2022-02-03 03:51,Base Set,Common,3,3 Pointer,2021-11-01 23:00:00+00:00,Indiana Pacers,60000,36775.0,0.0,12965.0,14525.0,0.0,2.0,3,0.00%,0.0,0.0,1973.0,nan,nan,nan,nan,VISIBLE,60d7e3fd-179d-4e8d-84ee-59097999af24,e7b9646c-9997-46c8-909f-2a2b67389023,https://nbatopshot.com/listings/p2p/e7b9646c-9997-46c8-909f-2a2b67389023+60d7e3fd-179d-4e8d-84ee-59097999af24,4.17%,1428,375,Assist,1,Base Set,Common,nan,nan,1610612753,119,ORL,,Final,1610612754,118,IND,4,2022-02-02 19:00:00-05:00,Base Set-Common-3-3 Pointer,Base Set-Common-1-Assist,119-118,1,10,5,15,0,15
Chris Duarte,IND,0022100773,1630537,45,19,26,0.422,28.844037037037033,4.977777777777778,11.6,0.429,1.711111111111111,4.822222222222222,0.355,1.488888888888889,1.9555555555555555,0.761,0.7111111111111111,3.533333333333333,4.2444444444444445,2.1777777777777776,1.6,1.0888888888888888,0.17777777777777778,0.6888888888888889,1.6888888888888889,1,13.155555555555555,18,0,0,ORL,0022100773,home,ACTIVE,1630537.0,3,SG,Starter,-,1,nan,nan,1,0,0,11,3,0.272727272727273,0,3.0,3,0,3,3,1.0,76,31.7,82,6,11,6,2,0,7,0,7,0,2,2,1.0,1,9,1,0.111111111111111,ORL,2022-02-03 03:51,Base Set,Common,3,3 Pointer,2021-10-20 23:00:00+00:00,Indiana Pacers,4000,2199.0,0.0,216.0,1585.0,0.0,2.0,174,3.57%,3.57,-7.45,97.0,True,True,True,True,VISIBLE,9725cfcd-f262-4ea8-b865-3a94dfe7736b,e7b9646c-9997-46c8-909f-2a2b67389023,https://nbatopshot.com/listings/p2p/e7b9646c-9997-46c8-909f-2a2b67389023+9725cfcd-f262-4ea8-b865-3a94dfe7736b,3.57%,4000,174,3 Pointer,3,Base Set,Common,nan,nan,1610612753,119,ORL,,Final,1610612754,118,IND,4,2022-02-02 19:00:00-05:00,Base Set-Common-3-3 Pointer,Base Set-Common-3-3 Pointer,119-118,1,3,3,6,0,6
DeJon Jarreau,IND,0022100773,1630610,1,0,1,0.0,0.8616666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2,0,0,ORL,0022100773,home,nan,nan,nan,nan,None,-,nan,nan,nan,0,0,0,0,0,nan,0,nan,0,0,0,0,nan,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1610612753,119,ORL,,Final,1610612754,118,IND,4,2022-02-02 19:00:00-05:00,nan,nan,119-118,1,0,0,0,0,0
Domantas Sabonis,IND,0022100773,1627734,46,16,30,0.348,34.912608695652175,7.108695652173913,12.23913043478261,0.581,0.7608695652173914,2.347826086956522,0.324,4.130434782608695,5.565217391304348,0.742,3.3043478260869565,8.782608695652174,12.08695652173913,5.043478260869565,3.0217391304347827,1.0,0.4782608695652174,0.782608695652174,3.108695652173913,5,19.108695652173914,33,34,5,ORL,0022100773,home,INACTIVE,1627734.0,11,nan,Bench,-,0,INACTIVE_HEALTH_AND_SAFETY_PROTOCOLS,nan,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,ORL,2022-02-03 03:37,Base Set,Common,2,Block,2021-01-07 00:00:00+00:00,Indiana Pacers,35000,32522.0,0.0,2045.0,484.0,0.0,12.0,5,0.00%,0.0,0.0,1937.0,False,False,False,False,VISIBLE,d0b0aeac-ebbf-4cd9-9957-d61366645643,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+d0b0aeac-ebbf-4cd9-9957-d61366645643,11.00%,3999,111,Dunk,1,Base Set,Common,"Mon, Jan 31",INJ - exp. back Feb 6,1610612753,119,ORL,,Final,1610612754,118,IND,4,2022-02-02 19:00:00-05:00,Base Set-Common-2-Block,Base Set-Common-1-Dunk,119-118,1,0,0,0,0,0
Duane Washington Jr.,IND,0022100773,1630613,21,6,15,0.286,19.896031746031746,3.3333333333333335,8.619047619047619,0.387,1.619047619047619,4.523809523809524,0.358,0.7142857142857143,0.9523809523809523,0.75,0.047619047619047616,1.5714285714285714,1.619047619047619,1.9523809523809523,1.0476190476190477,0.38095238095238093,0.047619047619047616,0.5714285714285714,1.1904761904761905,1,9.0,-84,0,0,ORL,0022100773,home,ACTIVE,1630613.0,4,nan,Bench,-,1,nan,nan,3,0,0,7,2,0.28571428571428603,0,2.0,2,0,0,0,0.0,64,25.266666666666666,55,-9,5,0,2,0,1,0,1,0,5,1,0.2,0,2,1,0.5,ORL,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1610612753,119,ORL,,Final,1610612754,118,IND,4,2022-02-02 19:00:00-05:00,nan,nan,119-118,1,2,0,2,0,2
Goga Bitadze,IND,0022100773,1629048,30,12,18,0.4,10.417222222222222,1.7,3.8666666666666667,0.44,0.2,1.3333333333333333,0.15,0.9,1.4333333333333333,0.628,1.4333333333333333,1.4666666666666666,2.9,0.5666666666666667,0.7,0.3333333333333333,0.6,0.36666666666666664,1.6333333333333333,1,4.5,-8,1,0,ORL,0022100773,home,INACTIVE,1629048.0,88,nan,Bench,-,0,INACTIVE_INJURY,Right Foot; Sore,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,ORL,2022-02-03 03:36,Base Set,Common,2,Layup,2021-04-03 00:00:00+00:00,Indiana Pacers,12000,11253.0,0.0,593.0,160.0,0.0,12.0,18,0.00%,0.0,-5.26,298.0,True,False,False,False,VISIBLE,2e6fd9a1-0db7-4eb5-bedd-43c781735d3a,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+2e6fd9a1-0db7-4eb5-bedd-43c781735d3a,0.00%,12000,18,Layup,2,Base Set,Common,"Tue, Feb 1",INJ - exp. back Feb 4,1610612753,119,ORL,,Final,1610612754,118,IND,4,2022-02-02 19:00:00-05:00,Base Set-Common-2-Layup,Base Set-Common-2-Layup,119-118,1,0,0,0,0,0
Isaiah Jackson,IND,0022100773,1630543,19,6,13,0.316,9.50359649122807,2.1052631578947367,4.0,0.526,0.15789473684210525,0.3684210526315789,0.429,1.105263157894737,1.631578947368421,0.677,1.2105263157894737,1.631578947368421,2.8421052631578947,0.3684210526315789,0.5263157894736842,0.42105263157894735,0.7894736842105263,0.2631578947368421,1.8421052631578947,1,5.473684210526316,-31,1,0,ORL,0022100773,home,ACTIVE,1630543.0,23,C,Starter,-,1,nan,nan,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.36666666666666664,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,ORL,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"Wed, Feb 2",Game Time Decision,1610612753,119,ORL,,Final,1610612754,118,IND,4,2022-02-02 19:00:00-05:00,nan,nan,119-118,1,0,0,0,0,0
Jeremy Lamb,IND,0022100773,203087,38,15,23,0.395,15.961008771929825,2.236842105263158,5.921052631578948,0.378,1.0263157894736843,3.0526315789473686,0.336,1.763157894736842,2.1052631578947367,0.838,0.39473684210526316,2.0789473684210527,2.473684210526316,1.3421052631578947,0.631578947368421,0.6052631578947368,0.3684210526315789,0.15789473684210525,1.1578947368421053,1,7.2631578947368425,45,0,0,ORL,0022100773,home,ACTIVE,203087.0,26,nan,Bench,-,1,nan,nan,1,0,0,5,1,0.2,0,2.0,0,0,2,1,0.5,43,15.266666666666667,31,-12,3,0,0,0,1,0,1,1,1,0,0.0,0,4,1,0.25,ORL,2022-02-03 03:36,Base Set,Common,2,3 Pointer,2021-02-03 01:00:00+00:00,Indiana Pacers,12000,10877.0,0.0,726.0,399.0,0.0,12.0,15,0.00%,0.0,15.38,299.0,True,False,False,False,VISIBLE,c831e133-5238-4747-a7de-f238ae02267a,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+c831e133-5238-4747-a7de-f238ae02267a,0.00%,12000,15,3 Pointer,2,Base Set,Common,nan,nan,1610612753,119,ORL,,Final,1610612754,118,IND,4,2022-02-02 19:00:00-05:00,Base Set-Common-2-3 Pointer,Base Set-Common-2-3 Pointer,119-118,1,1,1,2,0,2
Justin Anderson,IND,0022100773,1626147,3,0,3,0.0,10.094444444444445,0.6666666666666666,3.6666666666666665,0.182,0.3333333333333333,3.0,0.111,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,1.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,1.6666666666666667,0,2.6666666666666665,9,0,0,ORL,0022100773,home,nan,nan,nan,nan,None,-,nan,nan,nan,0,0,0,0,0,nan,0,nan,0,0,0,0,nan,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1610612753,119,ORL,,Final,1610612754,118,IND,4,2022-02-02 19:00:00-05:00,nan,nan,119-118,1,0,0,0,0,0
Justin Holiday,IND,0022100773,203200,47,16,31,0.34,28.77411347517731,3.893617021276596,9.297872340425531,0.419,2.595744680851064,6.829787234042553,0.38,0.723404255319149,0.8723404255319149,0.829,0.3617021276595745,2.4680851063829787,2.8297872340425534,1.872340425531915,0.9787234042553191,0.6808510638297872,0.3617021276595745,0.2127659574468085,2.1702127659574466,0,11.106382978723405,-79,0,0,ORL,0022100773,home,ACTIVE,203200.0,8,SF,Starter,-,1,nan,nan,3,0,0,10,5,0.5,0,2.0,1,0,0,0,0.0,81,34.11666666666667,87,6,13,3,0,0,4,0,4,1,4,3,0.75,1,6,2,0.333333333333333,ORL,2022-02-03 03:52,Base Set,Common,3,Dunk,2021-11-28 22:00:00+00:00,Indiana Pacers,60000,29370.0,0.0,13360.0,21660.0,0.0,2.0,3,0.00%,0.0,0.0,1968.0,nan,nan,nan,nan,VISIBLE,bf1d710f-7279-4ce1-82ca-f866c0249e23,e7b9646c-9997-46c8-909f-2a2b67389023,https://nbatopshot.com/listings/p2p/e7b9646c-9997-46c8-909f-2a2b67389023+bf1d710f-7279-4ce1-82ca-f866c0249e23,-5.00%,2767,38,Layup,1,Base Set,Common,nan,nan,1610612753,119,ORL,,Final,1610612754,118,IND,4,2022-02-02 19:00:00-05:00,Base Set-Common-3-Dunk,Base Set-Common-1-Layup,119-118,1,5,0,5,0,5
Keifer Sykes,IND,0022100773,1626208,16,3,13,0.188,18.525,2.375,6.1875,0.384,0.875,2.9375,0.298,0.625,0.6875,0.909,0.3125,1.5625,1.875,2.0625,1.3125,0.4375,0.125,0.25,1.75,0,6.25,-12,0,0,ORL,0022100773,home,ACTIVE,1626208.0,28,nan,Bench,-,1,nan,nan,0,0,0,3,0,0.0,0,0.0,0,0,0,0,0.0,22,9.316666666666666,28,6,0,0,0,0,4,0,4,0,2,0,0.0,0,1,0,0.0,ORL,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1610612753,119,ORL,,Final,1610612754,118,IND,4,2022-02-02 19:00:00-05:00,nan,nan,119-118,1,0,0,0,0,0
Kelan Martin,IND,0022100773,1629103,27,12,15,0.444,16.445740740740742,2.5925925925925926,6.222222222222222,0.417,0.8148148148148148,2.740740740740741,0.297,0.3333333333333333,0.48148148148148145,0.692,0.5925925925925926,1.3703703703703705,1.962962962962963,0.7777777777777778,0.5185185185185185,0.48148148148148145,0.3333333333333333,0.37037037037037035,1.3333333333333333,0,6.333333333333333,-45,0,0,ORL,0022100773,home,nan,nan,nan,nan,None,-,nan,nan,nan,0,0,0,0,0,nan,0,nan,0,0,0,0,nan,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,nan,nan,2022-02-03 03:52,Base Set,Common,3,Jump Shot,2021-11-14 00:00:00+00:00,Indiana Pacers,12000,8494.0,0.0,1885.0,1637.0,0.0,2.0,7,-12.50%,-12.5,0.0,250.0,True,nan,nan,nan,VISIBLE,19d764e7-d54f-469b-b490-60c0d86601c3,e7b9646c-9997-46c8-909f-2a2b67389023,https://nbatopshot.com/listings/p2p/e7b9646c-9997-46c8-909f-2a2b67389023+19d764e7-d54f-469b-b490-60c0d86601c3,-12.50%,12000,7,Jump Shot,3,Base Set,Common,nan,nan,1610612753,119,ORL,,Final,1610612754,118,IND,4,2022-02-02 19:00:00-05:00,Base Set-Common-3-Jump Shot,Base Set-Common-3-Jump Shot,119-118,1,0,0,0,0,0
Lance Stephenson,IND,0022100773,202362,17,5,12,0.294,18.577058823529413,3.7058823529411766,7.705882352941177,0.481,0.7647058823529411,2.588235294117647,0.295,1.1764705882352942,1.5294117647058822,0.769,0.29411764705882354,2.6470588235294117,2.9411764705882355,4.235294117647059,1.8235294117647058,0.5882352941176471,0.058823529411764705,0.29411764705882354,2.0588235294117645,1,9.352941176470589,-11,2,0,ORL,0022100773,home,ACTIVE,202362.0,6,nan,Bench,-,1,nan,nan,6,0,0,7,5,0.714285714285714,0,3.0,2,0,3,3,1.0,37,15.718166666666667,44,7,14,2,6,0,3,0,3,1,1,1,1.0,1,6,4,0.666666666666666,ORL,2022-02-03 03:53,Base Set,Common,3,3 Pointer,2022-01-06 00:30:00+00:00,Indiana Pacers,12000,7936.0,0.0,864.0,3205.0,0.0,2.0,18,5.88%,5.88,5.88,243.0,True,nan,nan,nan,VISIBLE,587afb38-dfe7-4f88-82ff-fa44d2000597,e7b9646c-9997-46c8-909f-2a2b67389023,https://nbatopshot.com/listings/p2p/e7b9646c-9997-46c8-909f-2a2b67389023+587afb38-dfe7-4f88-82ff-fa44d2000597,5.88%,12000,18,3 Pointer,3,Base Set,Common,nan,nan,1610612753,119,ORL,,Final,1610612754,118,IND,4,2022-02-02 19:00:00-05:00,Base Set-Common-3-3 Pointer,Base Set-Common-3-3 Pointer,119-118,1,5,3,8,0,8
Malcolm Brogdon,IND,0022100773,1627763,28,11,17,0.393,33.35375,6.571428571428571,14.678571428571429,0.448,1.6428571428571428,5.357142857142857,0.307,3.75,4.357142857142857,0.861,0.8571428571428571,4.285714285714286,5.142857142857143,5.928571428571429,2.1785714285714284,0.8571428571428571,0.39285714285714285,0.9285714285714286,2.0357142857142856,3,18.535714285714285,48,4,1,ORL,0022100773,home,INACTIVE,1627763.0,7,nan,Bench,-,0,INACTIVE_INJURY,Right Achilles; Sore,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,ORL,2022-02-03 03:52,Base Set,Common,3,Layup,2021-11-23 01:00:00+00:00,Indiana Pacers,60000,32253.0,0.0,15224.0,16646.0,0.0,2.0,3,0.00%,0.0,0.0,2662.0,nan,nan,nan,nan,VISIBLE,c38abe8b-f48e-4c6c-8edc-47a476f82a01,e7b9646c-9997-46c8-909f-2a2b67389023,https://nbatopshot.com/listings/p2p/e7b9646c-9997-46c8-909f-2a2b67389023+c38abe8b-f48e-4c6c-8edc-47a476f82a01,0.00%,1430,79,Dunk,1,Base Set,Common,"Mon, Jan 31",INJ - exp. back Feb 8,1610612753,119,ORL,,Final,1610612754,118,IND,4,2022-02-02 19:00:00-05:00,Base Set-Common-3-Layup,Base Set-Common-1-Dunk,119-118,1,0,0,0,0,0
Myles Turner,IND,0022100773,1626167,42,15,27,0.357,29.398293650793647,4.761904761904762,9.357142857142858,0.509,1.4523809523809523,4.357142857142857,0.333,1.880952380952381,2.5,0.752,1.5476190476190477,5.523809523809524,7.071428571428571,1.0476190476190477,1.2857142857142858,0.6666666666666666,2.8095238095238093,0.35714285714285715,2.8333333333333335,2,12.857142857142858,-14,9,0,ORL,0022100773,home,INACTIVE,1626167.0,33,nan,Bench,-,0,INACTIVE_INJURY,Left Foot; Stress Reaction,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,ORL,2022-02-03 03:38,Base Set,Common,2,Block,2021-01-23 00:00:00+00:00,Indiana Pacers,40000,36212.0,0.0,2796.0,1095.0,0.0,12.0,5,0.00%,0.0,25.0,1851.0,False,False,False,False,VISIBLE,90b8821d-6791-4cb6-a1a6-3f24437e5625,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+90b8821d-6791-4cb6-a1a6-3f24437e5625,-3.39%,3999,57,Dunk,1,Base Set,Common,"Tue, Jan 18",INJ - exp. back Feb 11,1610612753,119,ORL,,Final,1610612754,118,IND,4,2022-02-02 19:00:00-05:00,Base Set-Common-2-Block,Base Set-Common-1-Dunk,119-118,1,0,0,0,0,0
Nate Hinton,IND,0022100773,1630207,2,0,2,0.0,1.2133333333333334,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,0.0,4,0,0,ORL,0022100773,home,nan,nan,nan,nan,None,-,nan,nan,nan,0,0,0,0,0,nan,0,nan,0,0,0,0,nan,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1610612753,119,ORL,,Final,1610612754,118,IND,4,2022-02-02 19:00:00-05:00,nan,nan,119-118,1,0,0,0,0,0
Oshae Brissett,IND,0022100773,1629052,40,13,27,0.325,19.138291666666667,2.3,5.625,0.409,0.85,2.6,0.327,0.95,1.525,0.623,1.25,3.1,4.35,0.7,0.675,0.55,0.325,0.4,1.4,1,6.4,-76,0,0,ORL,0022100773,home,ACTIVE,1629052.0,12,nan,Bench,-,0,DND_INJURY,Right Ankle; Sore,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,ORL,2022-02-03 03:53,Base Set,Common,3,Dunk,2021-12-11 00:00:00+00:00,Indiana Pacers,12000,8187.0,0.0,1613.0,2207.0,0.0,2.0,14,-12.50%,-6.67,0.0,250.0,True,nan,nan,nan,VISIBLE,8ab5268f-6a58-4ab5-8e8e-8be7601df2f8,e7b9646c-9997-46c8-909f-2a2b67389023,https://nbatopshot.com/listings/p2p/e7b9646c-9997-46c8-909f-2a2b67389023+8ab5268f-6a58-4ab5-8e8e-8be7601df2f8,-12.50%,12000,14,Dunk,3,Base Set,Common,"Wed, Feb 2",INJ - exp. back Feb 4,1610612753,119,ORL,,Final,1610612754,118,IND,4,2022-02-02 19:00:00-05:00,Base Set-Common-3-Dunk,Base Set-Common-3-Dunk,119-118,1,0,0,0,0,0
T.J. McConnell,IND,0022100773,204456,24,9,15,0.375,24.19701388888889,3.7916666666666665,7.541666666666667,0.503,0.2916666666666667,1.0416666666666667,0.28,0.5,0.625,0.8,0.7916666666666666,2.5416666666666665,3.3333333333333335,4.791666666666667,1.1666666666666667,1.0416666666666667,0.375,0.3333333333333333,1.7916666666666667,1,8.375,-58,1,0,ORL,0022100773,home,INACTIVE,204456.0,9,nan,Bench,-,0,INACTIVE_INJURY,Right Wrist; Ligament Surgery,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,ORL,2022-02-03 03:52,Base Set,Common,3,Layup,2021-11-07 23:00:00+00:00,Indiana Pacers,60000,33322.0,0.0,15477.0,16058.0,0.0,2.0,3,0.00%,0.0,0.0,2549.0,nan,nan,nan,nan,VISIBLE,39d1e235-21e3-4b46-a19e-a48c3b130b40,e7b9646c-9997-46c8-909f-2a2b67389023,https://nbatopshot.com/listings/p2p/e7b9646c-9997-46c8-909f-2a2b67389023+39d1e235-21e3-4b46-a19e-a48c3b130b40,5.41%,1500,39,Assist,1,Base Set,Common,"Thu, Jan 20",INJ - exp. back Mar 2,1610612753,119,ORL,,Final,1610612754,118,IND,4,2022-02-02 19:00:00-05:00,Base Set-Common-3-Layup,Base Set-Common-1-Assist,119-118,1,0,0,0,0,0
Terry Taylor,IND,0022100773,1630678,7,2,5,0.286,13.235238095238094,3.2857142857142856,5.0,0.657,0.2857142857142857,0.5714285714285714,0.5,0.8571428571428571,1.1428571428571428,0.75,2.4285714285714284,2.857142857142857,5.285714285714286,1.1428571428571428,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.5714285714285714,1.2857142857142858,0,7.714285714285714,2,1,0,ORL,0022100773,home,ACTIVE,1630678.0,32,nan,Bench,-,1,nan,nan,3,0,2,15,10,0.666666666666666,0,2.0,6,0,4,3,0.75,86,36.9485,84,-2,24,4,18,5,10,6,16,1,2,1,0.5,1,13,9,0.692307692307692,ORL,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1610612753,119,ORL,,Final,1610612754,118,IND,4,2022-02-02 19:00:00-05:00,nan,nan,119-118,1,10,3,13,0,13
Torrey Craig,IND,0022100773,1628470,48,17,31,0.354,19.432256944444443,2.5208333333333335,5.4375,0.464,0.9166666666666666,2.7083333333333335,0.338,0.5416666666666666,0.7083333333333334,0.765,1.1458333333333333,2.4791666666666665,3.625,1.1666666666666667,0.7291666666666666,0.4166666666666667,0.3541666666666667,0.16666666666666666,1.8333333333333333,0,6.5,-163,2,0,ORL,0022100773,home,ACTIVE,1628470.0,13,PF,Starter,-,1,nan,nan,3,0,0,16,8,0.5,1,2.0,3,0,3,1,0.333333333333333,95,36.8,95,0,22,0,4,0,4,1,5,1,9,5,0.555555555555556,2,7,3,0.428571428571429,ORL,2022-02-03 03:34,2021 NBA Playoffs,Common,2,Dunk,2021-06-08 02:00:00+00:00,Phoenix Suns,11500,10927.0,0.0,573.0,40.0,0.0,20.0,24,0.00%,-4.0,0.0,289.0,False,False,False,False,VISIBLE,1a511ea4-c825-4fa3-a036-3c653cdf5938,6783b9d8-44c5-49c7-87e0-be217af963e9,https://nbatopshot.com/listings/p2p/6783b9d8-44c5-49c7-87e0-be217af963e9+1a511ea4-c825-4fa3-a036-3c653cdf5938,-0.94%,3340,105,Block,1,Base Set,Common,nan,nan,1610612753,119,ORL,,Final,1610612754,118,IND,4,2022-02-02 19:00:00-05:00,2021 NBA Playoffs-Common-2-Dunk,Base Set-Common-1-Block,119-118,1,8,1,9,0,9
Aaron Holiday,WAS,0022100774,1628988,38,17,21,0.447,15.644605263157894,2.3684210526315788,5.052631578947368,0.469,0.5789473684210527,1.5789473684210527,0.367,0.5789473684210527,0.7105263157894737,0.815,0.18421052631578946,1.4210526315789473,1.605263157894737,1.8421052631578947,0.9210526315789473,0.5263157894736842,0.23684210526315788,0.21052631578947367,1.5,1,5.894736842105263,-64,0,0,PHI,0022100774,away,ACTIVE,1628988.0,4,SG,Starter,-,1,nan,nan,1,0,1,2,0,0.0,0,2.0,2,0,2,2,1.0,39,18.116666666666667,31,-8,2,0,0,0,1,0,1,0,1,0,0.0,0,1,0,0.0,PHI,2022-02-03 03:53,Base Set,Common,3,Handles,2021-12-26 23:00:00+00:00,Washington Wizards,60000,20782.0,0.0,10279.0,32437.0,0.0,2.0,3,0.00%,0.0,0.0,1277.0,nan,nan,nan,nan,VISIBLE,03112288-0cd6-4d15-8117-c0b3717ec7d0,e7b9646c-9997-46c8-909f-2a2b67389023,https://nbatopshot.com/listings/p2p/e7b9646c-9997-46c8-909f-2a2b67389023+03112288-0cd6-4d15-8117-c0b3717ec7d0,-10.00%,12000,9,Block,2,Base Set,Common,nan,nan,1610612764,106,WAS,,Final,1610612755,103,PHI,4,2022-02-02 19:00:00-05:00,Base Set-Common-3-Handles,Base Set-Common-2-Block,103-106,-3,0,2,2,0,2
